Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_05_983.jpg;0;0;0;0;99.66999;85.58897;0.0002339407;48.39804;1.021979E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_050.jpg;0;0;0;0;99.66999;85.58897;0.0002325139;48.39804;-1.232498E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_116.jpg;0;0;0;0;99.66999;85.58897;0.0002314482;48.39804;-3.235601E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_183.jpg;0;0;0;0;99.66999;85.58897;0.0002301162;48.39804;-5.739489E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_249.jpg;0;0;0;0;99.66999;85.58897;0.000229274;48.39804;-7.429365E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_316.jpg;0;0;0;0;99.66999;85.58897;0.0002290973;48.39804;-8.466873E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_383.jpg;0;0;0;0;99.66999;85.58897;0.0002291012;48.39804;-9.378697E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_450.jpg;0;0;0;0;99.66999;85.58897;0.0002293096;48.39804;-9.927398E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_516.jpg;0;0;0;0;99.66999;85.58897;0.0002294613;48.39804;-1.032647E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_583.jpg;0;0;0;0;99.66999;85.58897;0.000229993;48.39804;-1.052405E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_650.jpg;0;0;0;0;99.66999;85.58897;0.0002304299;48.39804;-1.047222E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_716.jpg;0;0;0;0;99.66999;85.58897;0.0002310285;48.39804;-1.024482E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_783.jpg;0;0;0;0;99.66999;85.58897;0.0002317129;48.39804;-9.642335E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_849.jpg;0;0;0;0;99.66999;85.58897;0.0002322786;48.39804;-9.027858E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_916.jpg;0;0.199848;0;0.01773254;99.67029;85.58931;0.009510062;48.40173;-9.632258E-06
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_06_983.jpg;0;0.3993899;0;0.01691661;99.67181;85.59103;0.05732134;48.40824;-2.465106E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_049.jpg;0;0.5991958;0;0.04242175;99.67473;85.5943;0.1463813;48.62119;-0.0006496071
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_116.jpg;0;0.799527;0;0.0738457;99.67937;85.59955;0.2822784;48.37276;0.0003957956
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_183.jpg;0;0.9995549;0;0.114615;99.68919;85.6105;0.5424181;48.29492;-0.0006621578
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_250.jpg;0;1;0;0.1843522;99.6997;85.62222;0.7857163;48.13125;0.0002880423
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_316.jpg;0;1;0;0.2428793;99.71259;85.63646;1.050586;47.98304;-0.0005622511
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_383.jpg;0;1;0;0.2836403;99.73204;85.65819;1.338739;47.94499;-0.0005547841
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_450.jpg;0;1;0;0.3305207;99.74438;85.67251;1.218584;47.87944;-0.003862652
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_516.jpg;0;1;0;0.4243408;99.75967;85.68939;1.094133;47.86483;-0.0004488733
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_583.jpg;0;1;0;0.4670976;99.78458;85.7167;1.04235;47.79635;-8.395052E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_650.jpg;0;1;0;0.5155635;99.80653;85.74075;1.078817;47.77312;0.000148156
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_716.jpg;0;1;0;0.5883522;99.83073;85.76717;1.152075;47.71021;-0.0006643701
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_783.jpg;0;1;0;0.6150069;99.8661;85.80582;1.25542;47.72549;-0.001117671
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_850.jpg;0;1;0;0.6698826;99.8938;85.83611;1.238117;47.762;-0.00137479
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_916.jpg;0;1;0;0.750565;99.92365;85.86868;1.205468;47.84727;-0.001690926
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_07_983.jpg;0;1;0;0.7978166;99.96704;85.91605;1.196084;47.65438;0.0002967777
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_049.jpg;0;1;0;0.8421329;100.0021;85.95431;1.206241;47.56191;-7.496192E-05
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_116.jpg;0;1;0;0.9171789;100.0393;85.99473;1.214961;47.58038;-0.001529773
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_183.jpg;0;1;0;0.9624885;100.0921;86.05215;1.222932;47.58272;-0.0008152194
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_250.jpg;0;1;0;1.016355;100.134;86.0976;1.218432;47.57516;-0.0008407035
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_316.jpg;0;1;0;1.072274;100.1777;86.14508;1.220213;47.56882;-0.0004280511
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_383.jpg;0;1;0;1.124239;100.2392;86.21183;1.233132;47.55511;-0.0008270178
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_449.jpg;0;1;0;1.166258;100.2873;86.26403;1.228912;47.54271;-0.000546861
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_516.jpg;0;1;0;1.231346;100.3374;86.31834;1.227551;47.53498;-0.0008627762
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_583.jpg;0;1;0;1.27798;100.4072;86.39404;1.232894;47.50278;-0.0009167381
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_649.jpg;0;1;0;1.326828;100.4619;86.45326;1.238155;47.47789;-0.0008773505
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_716.jpg;0;1;0;1.389684;100.5185;86.51455;1.243299;47.4571;-0.0008427663
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_783.jpg;0;1;0;1.435079;100.597;86.59941;1.247562;47.44026;-0.0008660385
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_849.jpg;0;1;0;1.482536;100.6581;86.66548;1.251465;47.42799;-0.0009435649
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_916.jpg;0;1;0;1.545778;100.7212;86.73361;1.256427;47.415;-0.0009526935
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_08_983.jpg;0;1;0;1.591282;100.8082;86.82755;1.25977;47.40242;-0.0009820503
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_049.jpg;0;1;0;1.638455;100.8758;86.90041;1.264272;47.3899;-0.000982479
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_116.jpg;0;1;0;1.699919;100.9452;86.9753;1.270006;47.37833;-0.001010289
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_183.jpg;0;1;0;1.745105;101.0407;87.07822;1.274597;47.36407;-0.001032174
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_249.jpg;0;1;0;1.790795;101.1145;87.15778;1.280472;47.35302;-0.001054087
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_316.jpg;0;1;0;1.852227;101.1902;87.23927;1.283389;47.34373;-0.001070981
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_383.jpg;0;1;0;1.897554;101.294;87.35105;1.288845;47.32793;-0.001081711
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_449.jpg;0;1;0;1.942741;101.3741;87.43717;1.292356;47.31681;-0.00109132
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_516.jpg;0;1;0;2.002662;101.456;87.52528;1.297916;47.30652;-0.001142455
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_583.jpg;0;1;0;2.046977;101.568;87.64572;1.299247;47.29041;-0.001131408
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_649.jpg;0;1;0;2.092186;101.6543;87.7384;1.307343;47.279;-0.001184412
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_716.jpg;0;1;0;2.151478;101.7423;87.83296;1.310721;47.26826;-0.001190152
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_783.jpg;0;1;0;2.195854;101.8625;87.962;1.311358;47.25299;-0.001202989
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_850.jpg;0;1;0;2.239777;101.9548;88.06104;1.314789;47.24313;-0.001231973
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_916.jpg;0;1;0;2.298419;102.0489;88.16199;1.317369;47.2303;-0.001222767
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_09_983.jpg;0;1;0;2.342015;102.1773;88.29956;1.323228;47.21654;-0.001269206
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_049.jpg;0;1;0;2.385782;102.2756;88.40492;1.324688;47.20355;-0.001266752
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_116.jpg;0;1;0;2.443502;102.3757;88.51221;1.329459;47.19197;-0.00128741
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_183.jpg;0;1;0;2.486647;102.5121;88.65814;1.334547;47.17832;-0.001321306
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_249.jpg;0;1;0;2.529964;102.6163;88.76972;1.333244;47.16508;-0.001299635
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_316.jpg;0;1;0;2.587044;102.7224;88.88319;1.33452;47.15303;-0.001309777
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_383.jpg;0;1;0;2.629676;102.8666;89.03738;1.3395;47.13705;-0.001330169
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_449.jpg;0;1;0;2.672177;102.9769;89.15519;1.344475;47.12507;-0.001357874
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_516.jpg;0;1;0;2.728656;103.0889;89.27482;1.349303;47.11319;-0.001371167
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_583.jpg;0;1;0;2.770873;103.241;89.43716;1.354026;47.09749;-0.001400366
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_649.jpg;0;1;0;2.812957;103.3571;89.561;1.355751;47.08567;-0.001407893
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_716.jpg;0;1;0;2.868842;103.4749;89.68664;1.356001;47.07365;-0.00141259
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_783.jpg;0;1;0;2.911038;103.6347;89.85706;1.364574;47.05602;-0.001434213
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_849.jpg;0;1;0;2.951908;103.7566;89.98693;1.368759;47.04286;-0.001468376
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_916.jpg;3.008881;1;0;3.007044;103.8796;90.11913;1.368646;47.18877;-0.002562639
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_10_983.jpg;6.009119;1;0;3.047479;104.0427;90.30086;1.354777;47.96105;0.01214163
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_049.jpg;3.019545;0.8006951;0;3.086355;104.1651;90.44014;1.328311;48.58829;0.02244969
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_116.jpg;0.01615494;0.6004691;0;3.125775;104.2886;90.58073;1.299537;48.90966;0.0247669
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_183.jpg;0;0.400438;0;3.143457;104.4543;90.76893;1.245711;48.98261;0.01844259
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_249.jpg;0;0.2005989;0;3.152785;104.5785;90.91015;1.176504;48.9722;0.01351352
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_316.jpg;0;0.0006189346;0;3.150434;104.702;91.05078;1.071195;48.95267;0.01027912
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_383.jpg;0;0;0;3.141076;104.8655;91.23698;0.8738981;48.92815;0.01232253
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_449.jpg;2.999791;0;0;3.130959;104.9861;91.37662;0.6909749;49.12048;0.04713088
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_516.jpg;5.99868;0;0;3.116514;105.1037;91.51727;0.4817422;49.65563;0.136369
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_583.jpg;8.996671;0;0;3.104114;105.2541;91.70759;0.1645453;50.98325;0.3739582
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_649.jpg;11.99979;0;0;3.090323;105.3613;91.85314;359.9241;52.4157;0.6384659
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_716.jpg;14.99859;0;0;3.067144;105.4635;92.00226;359.756;54.18881;0.9620019
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_783.jpg;15;0;0;3.050188;105.5951;92.20621;359.7397;56.74842;1.302588
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_849.jpg;15;0;0;3.033424;105.6921;92.3628;359.9284;58.75047;1.296713
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_916.jpg;15;0;0;2.999415;105.7806;92.52072;0.0182861;60.82084;1.218767
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_11_983.jpg;15;0;0;2.988449;105.8847;92.73297;359.9393;63.52035;1.089778
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_049.jpg;15;0;0;2.973105;105.9536;92.8963;359.9313;65.57954;1.121785
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_116.jpg;15;0;0;2.954274;106.0171;93.06212;359.9918;67.64285;1.165501
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_183.jpg;12.00161;0;0;2.939336;106.0945;93.28304;359.9839;70.19517;1.154247
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_249.jpg;9.003887;0;0;2.930546;106.1475;93.44965;359.9721;71.70445;1.098017
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_316.jpg;6.007562;0.09978604;0;2.916549;106.1972;93.61732;359.9862;72.85564;1.054065
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_383.jpg;3.002506;0.3001231;0;2.914047;106.2609;93.84161;0.003365843;73.82449;1.011725
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_449.jpg;0.006226301;0.4998751;0;2.919917;106.3091;94.01054;0.01879696;74.1031;0.9464921
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_516.jpg;0;0.6997442;0;2.942249;106.3578;94.18098;0.0603102;74.16333;0.8601365
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_583.jpg;0;0.9000181;0;2.969341;106.4236;94.4119;0.181469;74.17384;0.7247831
/Users/jkallickal/programming/robotics/RoboND-Rover-Project/code/data/IMG/robocam_2017_10_01_20_36_12_649.jpg;0;1;0;3.004622;106.474;94.58852;0.3296681;74.16872;0.6076704
